Sample Rate:	500.000000
Time (s)	MWMOBILE1_ECG	MWMOBILE1_Z0	MWMOBILE1_dZ/dt	MWMOBILE1_EDA
1.092000	0.001811	6.843540	0.056762	36.129389
1.094000	0.001813	6.843598	0.048619	36.128659
1.096000	0.001812	6.843645	0.038997	36.128192
1.098000	0.001808	6.843525	0.033577	36.128397
1.100000	0.001811	6.843500	0.031341	36.128280
1.102000	0.001814	6.843421	0.027613	36.128221
1.104000	0.001814	6.843279	0.029369	36.127725
1.106000	0.001811	6.843240	0.031186	36.127287
1.108000	0.001800	6.843258	0.029419	36.127083
1.110000	0.001795	6.843392	0.021144	36.126645
1.112000	0.001790	6.843471	0.011806	36.126616
1.114000	0.001791	6.843348	0.009007	36.126354
1.116000	0.001806	6.843251	0.012083	36.125828
1.118000	0.001807	6.843171	0.015844	36.125682
1.120000	0.001804	6.843171	0.013604	36.125770
1.122000	0.001806	6.843117	0.012163	36.125244
1.124000	0.001798	6.843044	0.012515	36.124953
1.126000	0.001802	6.843012	0.012523	36.124807
1.128000	0.001802	6.843091	0.011027	36.124602
1.130000	0.001795	6.843214	0.006411	36.124573
1.132000	0.001787	6.843171	0.003309	36.124106
1.134000	0.001793	6.843149	0.003974	36.123698
1.136000	0.001789	6.843084	0.005792	36.123814
1.138000	0.001788	6.843167	0.007094	36.123668
1.140000	0.001795	6.843370	-0.000618	36.123435
1.142000	0.001801	6.843294	-0.007339	36.123698
1.144000	0.001798	6.843128	-0.003193	36.123552
1.146000	0.001793	6.843106	0.002053	36.122997
1.148000	0.001795	6.843059	0.004948	36.122705
1.150000	0.001809	6.842867	0.009877	36.122618
1.152000	0.001811	6.842813	0.013687	36.122384
1.154000	0.001818	6.842791	0.015344	36.121596
1.156000	0.001829	6.842722	0.016423	36.121596
1.158000	0.001853	6.842712	0.015934	36.121538
1.160000	0.001878	6.842755	0.012279	36.121509
1.162000	0.001893	6.842719	0.010263	36.121392
1.164000	0.001891	6.842531	0.015334	36.120779
1.166000	0.001881	6.842382	0.019529	36.120254
1.168000	0.001877	6.842368	0.021433	36.120283
1.170000	0.001872	6.842596	0.013271	36.120049
1.172000	0.001872	6.842737	0.002281	36.120079
1.174000	0.001891	6.842574	0.000506	36.120020
1.176000	0.001897	6.842267	0.011633	36.119466
1.178000	0.001892	6.842198	0.023024	36.119203
1.180000	0.001904	6.842288	0.021069	36.119291
1.182000	0.001936	6.842267	0.014435	36.119437
1.184000	0.001961	6.842198	0.013540	36.118794
1.186000	0.001976	6.842296	0.013108	36.118561
1.188000	0.001988	6.842520	0.004249	36.118327
1.190000	0.002006	6.842668	-0.007498	36.118386
1.192000	0.002011	6.842607	-0.012611	36.117919
1.194000	0.002006	6.842542	-0.011201	36.117685
1.196000	0.001987	6.842545	-0.009518	36.117423
1.198000	0.001979	6.842628	-0.010517	36.116985
1.200000	0.001977	6.842668	-0.014084	36.116810
1.202000	0.001965	6.842542	-0.008800	36.116693
1.204000	0.001940	6.842574	-0.004812	36.116401
1.206000	0.001931	6.842693	-0.007440	36.116430
1.208000	0.001931	6.842994	-0.016736	36.116430
1.210000	0.001922	6.843203	-0.030587	36.115993
1.212000	0.001910	6.843109	-0.034200	36.115963
1.214000	0.001914	6.843091	-0.028338	36.115584
1.216000	0.001919	6.843120	-0.025829	36.115409
1.218000	0.001924	6.843189	-0.024245	36.115263
1.220000	0.001910	6.843363	-0.026957	36.115175
1.222000	0.001892	6.843692	-0.037569	36.115088
1.224000	0.001878	6.843811	-0.046444	36.114241
1.226000	0.001860	6.843674	-0.043219	36.113745
1.228000	0.001832	6.843688	-0.035647	36.113950
1.230000	0.001811	6.843735	-0.031049	36.113366
1.232000	0.001802	6.843761	-0.027321	36.113599
1.234000	0.001786	6.844028	-0.030245	36.113424
1.236000	0.001770	6.844050	-0.035461	36.112870
1.238000	0.001760	6.843920	-0.030994	36.112490
1.240000	0.001754	6.844025	-0.024806	36.112957
1.242000	0.001743	6.844281	-0.027900	36.112841
1.244000	0.001741	6.844567	-0.037856	36.112111
1.246000	0.001735	6.844813	-0.050035	36.112053
1.248000	0.001731	6.845055	-0.059313	36.111848
1.250000	0.001734	6.845341	-0.065588	36.111732
1.252000	0.001724	6.845569	-0.073794	36.111235
1.254000	0.001720	6.845822	-0.083171	36.111410
1.256000	0.001720	6.846159	-0.091101	36.111440
1.258000	0.001728	6.846430	-0.096437	36.110885
1.260000	0.001732	6.846535	-0.095619	36.110768
1.262000	0.001732	6.846647	-0.091685	36.110856
1.264000	0.001733	6.846846	-0.088672	36.110477
1.266000	0.001732	6.847012	-0.085860	36.110214
1.268000	0.001730	6.847323	-0.086677	36.110389
1.270000	0.001734	6.847569	-0.092627	36.110360
1.272000	0.001737	6.847692	-0.094213	36.109922
1.274000	0.001735	6.847935	-0.090763	36.109543
1.276000	0.001734	6.848191	-0.092183	36.109601
1.278000	0.001728	6.848264	-0.090728	36.109601
1.280000	0.001738	6.848488	-0.086917	36.109338
1.282000	0.001749	6.848806	-0.088075	36.109134
1.284000	0.001744	6.849128	-0.093081	36.109222
1.286000	0.001734	6.849479	-0.100487	36.108959
1.288000	0.001718	6.849718	-0.107289	36.108696
1.290000	0.001690	6.849765	-0.103005	36.108755
1.292000	0.001662	6.849946	-0.096966	36.108521
1.294000	0.001629	6.850126	-0.094449	36.108317
1.296000	0.001587	6.850405	-0.093417	36.108434
1.298000	0.001567	6.850622	-0.097201	36.108229
1.300000	0.001547	6.850734	-0.097947	36.107675
1.302000	0.001540	6.850792	-0.091642	36.107616
1.304000	0.001566	6.850839	-0.078605	36.107412
1.306000	0.001613	6.851031	-0.072016	36.106858
1.308000	0.001690	6.851277	-0.075364	36.106828
1.310000	0.001805	6.851331	-0.075787	36.106332
1.312000	0.001948	6.851139	-0.064569	36.106186
1.314000	0.002127	6.851157	-0.051541	36.106245
1.316000	0.002349	6.851407	-0.048459	36.106157
1.318000	0.002590	6.851671	-0.052769	36.105544
1.320000	0.002837	6.851801	-0.056930	36.105515
1.322000	0.003148	6.851772	-0.056006	36.105603
1.324000	0.003441	6.851797	-0.050309	36.105486
1.326000	0.003703	6.851841	-0.045639	36.105486
1.328000	0.004002	6.851873	-0.044448	36.105165
1.330000	0.004258	6.851816	-0.038087	36.105136
1.332000	0.004370	6.851729	-0.027623	36.105048
1.334000	0.004386	6.851732	-0.021836	36.104815
1.336000	0.004340	6.851826	-0.021181	36.104464
1.338000	0.004192	6.851844	-0.022166	36.104464
1.340000	0.003952	6.851935	-0.021092	36.104464
1.342000	0.003630	6.851844	-0.019585	36.104610
1.344000	0.003281	6.851790	-0.013523	36.105136
1.346000	0.002981	6.851852	-0.012312	36.105077
1.348000	0.002716	6.851924	-0.015877	36.104902
1.350000	0.002358	6.851758	-0.010395	36.104494
1.352000	0.002039	6.851627	0.000174	36.104902
1.354000	0.001852	6.851429	0.009039	36.104494
1.356000	0.001720	6.851197	0.020334	36.104464
1.358000	0.001662	6.851049	0.028940	36.104873
1.360000	0.001655	6.851023	0.032436	36.104639
1.362000	0.001686	6.850947	0.032847	36.104581
1.364000	0.001724	6.850966	0.029335	36.104727
1.366000	0.001743	6.851128	0.018448	36.104727
1.368000	0.001750	6.851125	0.010316	36.104318
1.370000	0.001755	6.850770	0.015351	36.104464
1.372000	0.001764	6.850492	0.029838	36.104727
1.374000	0.001783	6.850416	0.039027	36.104581
1.376000	0.001801	6.850289	0.041150	36.104085
1.378000	0.001809	6.850166	0.041525	36.104406
1.380000	0.001818	6.849855	0.047252	36.104348
1.382000	0.001810	6.849385	0.061074	36.103705
1.384000	0.001797	6.849016	0.077885	36.103501
1.386000	0.001789	6.848698	0.091916	36.103268
1.388000	0.001783	6.848441	0.099022	36.102859
1.390000	0.001775	6.848231	0.100256	36.102888
1.392000	0.001774	6.848094	0.097851	36.102684
1.394000	0.001772	6.847844	0.091286	36.102451
1.396000	0.001767	6.847363	0.097946	36.102421
1.398000	0.001777	6.846886	0.111014	36.102188
1.400000	0.001777	6.846415	0.123335	36.102100
1.402000	0.001779	6.846028	0.133779	36.101546
1.404000	0.001779	6.845612	0.141352	36.101721
1.406000	0.001775	6.844954	0.153296	36.101371
1.408000	0.001777	6.844202	0.171272	36.100699
1.410000	0.001783	6.843272	0.193616	36.100116
1.412000	0.001785	6.842357	0.221580	36.099561
1.414000	0.001781	6.841377	0.249314	36.099503
1.416000	0.001779	6.840270	0.277224	36.099211
1.418000	0.001783	6.838997	0.311969	36.099707
1.420000	0.001796	6.837680	0.347721	36.098948
1.422000	0.001798	6.836385	0.378648	36.098744
1.424000	0.001800	6.835123	0.402013	36.098832
1.426000	0.001799	6.834045	0.417734	36.098481
1.428000	0.001805	6.832975	0.428999	36.098043
1.430000	0.001802	6.831705	0.440718	36.097927
1.432000	0.001801	6.830305	0.456590	36.097110
1.434000	0.001809	6.828924	0.474708	36.097139
1.436000	0.001814	6.827394	0.496151	36.097110
1.438000	0.001815	6.825994	0.515427	36.096672
1.440000	0.001822	6.824645	0.527245	36.096672
1.442000	0.001820	6.823136	0.539782	36.096438
1.444000	0.001816	6.821639	0.554752	36.096146
1.446000	0.001815	6.820225	0.564876	36.095534
1.448000	0.001824	6.818760	0.573099	36.094833
1.450000	0.001831	6.817197	0.583745	36.094921
1.452000	0.001833	6.815740	0.594126	36.094950
1.454000	0.001836	6.814155	0.603900	36.095008
1.456000	0.001842	6.812727	0.609546	36.094716
1.458000	0.001844	6.811461	0.606368	36.094337
1.460000	0.001849	6.810072	0.599689	36.093666
1.462000	0.001851	6.808574	0.599912	36.093636
1.464000	0.001854	6.807012	0.604941	36.093374
1.466000	0.001866	6.805703	0.607643	36.093140
1.468000	0.001861	6.804451	0.601336	36.092819
1.470000	0.001857	6.803294	0.591116	36.092469
1.472000	0.001865	6.801955	0.583474	36.092323
1.474000	0.001859	6.800556	0.580944	36.092060
1.476000	0.001862	6.799152	0.583208	36.091681
1.478000	0.001876	6.797973	0.581482	36.091535
1.480000	0.001880	6.796787	0.573141	36.091593
1.482000	0.001876	6.795564	0.564227	36.091010
1.484000	0.001877	6.794360	0.556050	36.091039
1.486000	0.001890	6.793246	0.546927	36.091127
1.488000	0.001893	6.792103	0.539488	36.090601
1.490000	0.001899	6.790876	0.532336	36.090455
1.492000	0.001910	6.789766	0.528452	36.090455
1.494000	0.001914	6.788808	0.519341	36.090076
1.496000	0.001920	6.787939	0.502692	36.089726
1.498000	0.001921	6.786963	0.486660	36.089550
1.500000	0.001933	6.786109	0.472005	36.089200
1.502000	0.001939	6.785191	0.458291	36.089200
1.504000	0.001936	6.784279	0.447437	36.088646
1.506000	0.001933	6.783407	0.435227	36.088471
1.508000	0.001941	6.782800	0.416950	36.088354
1.510000	0.001948	6.782496	0.388222	36.088120
1.512000	0.001955	6.782018	0.358921	36.088208
1.514000	0.001956	6.781512	0.336643	36.087887
1.516000	0.001959	6.781244	0.311941	36.087478
1.518000	0.001964	6.781024	0.282027	36.087507
1.520000	0.001973	6.780727	0.256917	36.087041
1.522000	0.001986	6.780463	0.236914	36.086895
1.524000	0.001996	6.780109	0.219043	36.086778
1.526000	0.002006	6.779790	0.206328	36.086428
1.528000	0.002013	6.779588	0.193599	36.085961
1.530000	0.002013	6.779270	0.183266	36.085844
1.532000	0.002012	6.779100	0.172433	36.085698
1.534000	0.002014	6.779089	0.152118	36.085698
1.536000	0.002023	6.779241	0.127382	36.085202
1.538000	0.002027	6.779306	0.102145	36.085173
1.540000	0.002024	6.779403	0.078952	36.085202
1.542000	0.002027	6.779338	0.066046	36.084531
1.544000	0.002046	6.779288	0.057895	36.084005
1.546000	0.002043	6.779251	0.051669	36.084151
1.548000	0.002042	6.779371	0.041929	36.084005
1.550000	0.002049	6.779689	0.024536	36.083334
1.552000	0.002048	6.779877	0.007269	36.083217
1.554000	0.002052	6.780040	-0.006512	36.083392
1.556000	0.002060	6.780250	-0.016150	36.083538
1.558000	0.002060	6.780384	-0.024737	36.083217
1.560000	0.002071	6.780405	-0.030599	36.082663
1.562000	0.002071	6.780434	-0.030113	36.082517
1.564000	0.002067	6.780637	-0.031300	36.082517
1.566000	0.002070	6.780890	-0.038816	36.082137
1.568000	0.002071	6.781006	-0.044919	36.081904
1.570000	0.002072	6.781107	-0.046902	36.081962
1.572000	0.002083	6.781382	-0.052447	36.081845
1.574000	0.002084	6.781624	-0.060176	36.081729
1.576000	0.002084	6.781660	-0.062136	36.081349
1.578000	0.002092	6.781816	-0.059654	36.081174
1.580000	0.002100	6.782239	-0.067345	36.080970
1.582000	0.002100	6.782677	-0.079255	36.080970
1.584000	0.002098	6.783057	-0.093272	36.080853
1.586000	0.002102	6.783458	-0.108059	36.080386
1.588000	0.002104	6.783784	-0.116907	36.080445
1.590000	0.002101	6.784091	-0.119563	36.080386
1.592000	0.002099	6.784507	-0.124903	36.080007
1.594000	0.002092	6.784974	-0.133251	36.079219
1.596000	0.002079	6.785545	-0.145111	36.079131
1.598000	0.002071	6.786059	-0.158470	36.079394
1.600000	0.002066	6.786594	-0.170275	36.079715
1.602000	0.002049	6.787039	-0.175717	36.079569
1.604000	0.002032	6.787440	-0.176484	36.079481
1.606000	0.002029	6.787921	-0.178595	36.079277
1.608000	0.002031	6.788493	-0.185929	36.079190
1.610000	0.002009	6.789220	-0.196856	36.078956
1.612000	0.001988	6.790070	-0.214324	36.078839
1.614000	0.001979	6.790656	-0.230150	36.078752
1.616000	0.001978	6.791339	-0.241034	36.079219
1.618000	0.001958	6.792019	-0.249997	36.078839
1.620000	0.001938	6.792551	-0.249962	36.078693
1.622000	0.001931	6.792989	-0.245207	36.078489
1.624000	0.001924	6.793466	-0.239997	36.078343
1.626000	0.001910	6.794200	-0.240626	36.078402
1.628000	0.001896	6.795043	-0.251734	36.078226
1.630000	0.001897	6.795843	-0.266539	36.078256
1.632000	0.001880	6.796523	-0.275391	36.078051
1.634000	0.001870	6.797213	-0.280032	36.077760
1.636000	0.001863	6.798143	-0.288957	36.078256
1.638000	0.001858	6.799127	-0.305685	36.078197
1.640000	0.001856	6.799850	-0.314924	36.078168
1.642000	0.001853	6.800545	-0.314181	36.078460
1.644000	0.001840	6.801044	-0.309290	36.078372
1.646000	0.001836	6.801424	-0.295173	36.078256
1.648000	0.001838	6.801684	-0.277122	36.078051
1.650000	0.001835	6.802002	-0.257933	36.078197
1.652000	0.001832	6.802219	-0.236066	36.078197
1.654000	0.001835	6.802198	-0.207190	36.078256
1.656000	0.001830	6.802100	-0.174676	36.077497
1.658000	0.001831	6.802039	-0.144765	36.077526
1.660000	0.001832	6.801973	-0.119495	36.077760
1.662000	0.001833	6.801991	-0.098652	36.077672
1.664000	0.001822	6.802444	-0.094146	36.077409
1.666000	0.001832	6.802755	-0.101107	36.077351
1.668000	0.001842	6.802968	-0.101036	36.077380
1.670000	0.001842	6.803341	-0.105444	36.077409
1.672000	0.001835	6.803532	-0.108718	36.077147
1.674000	0.001840	6.803623	-0.104203	36.077176
1.676000	0.001845	6.803666	-0.095261	36.077438
1.678000	0.001839	6.803605	-0.081951	36.077438
1.680000	0.001839	6.803590	-0.068254	36.077176
1.682000	0.001836	6.803464	-0.053172	36.076942
1.684000	0.001836	6.803370	-0.037767	36.076884
1.686000	0.001836	6.803359	-0.029171	36.076884
1.688000	0.001843	6.803149	-0.019919	36.076767
1.690000	0.001840	6.802773	-0.000261	36.076796
1.692000	0.001841	6.802737	0.013745	36.076271
1.694000	0.001841	6.802896	0.012391	36.076534
1.696000	0.001845	6.802878	0.005989	36.076913
1.698000	0.001837	6.802711	0.009297	36.076592
1.700000	0.001838	6.802697	0.012472	36.076271
1.702000	0.001845	6.802841	0.007142	36.076271
1.704000	0.001833	6.802787	0.001046	36.076067
1.706000	0.001836	6.802382	0.011205	36.075600
1.708000	0.001836	6.802082	0.028668	36.075454
1.710000	0.001847	6.801850	0.041594	36.075133
1.712000	0.001852	6.801905	0.044220	36.074987
1.714000	0.001849	6.801937	0.038732	36.075366
1.716000	0.001842	6.801811	0.035453	36.075074
1.718000	0.001832	6.801612	0.036799	36.074812
1.720000	0.001822	6.801510	0.040034	36.074374
1.722000	0.001830	6.801427	0.039895	36.074403
1.724000	0.001837	6.801254	0.041261	36.074607
1.726000	0.001841	6.800946	0.048769	36.074520
1.728000	0.001844	6.800718	0.057996	36.074666
1.730000	0.001839	6.800765	0.057578	36.074607
1.732000	0.001830	6.800809	0.049750	36.074111
1.734000	0.001823	6.800689	0.043365	36.074111
1.736000	0.001832	6.800599	0.042754	36.074170
1.738000	0.001835	6.800498	0.042164	36.073965
1.740000	0.001830	6.800566	0.036667	36.073644
1.742000	0.001832	6.800563	0.029698	36.073148
1.744000	0.001826	6.800595	0.024738	36.073294
1.746000	0.001822	6.800657	0.016934	36.073207
1.748000	0.001825	6.800599	0.012007	36.072973
1.750000	0.001824	6.800501	0.014216	36.073119
1.752000	0.001817	6.800552	0.014312	36.072798
1.754000	0.001815	6.800693	0.005294	36.071864
1.756000	0.001815	6.800581	0.003227	36.072068
1.758000	0.001812	6.800606	0.004690	36.072127
1.760000	0.001809	6.800838	-0.002839	36.071922
1.762000	0.001808	6.801127	-0.016340	36.071601
1.764000	0.001804	6.801380	-0.030402	36.071543
1.766000	0.001801	6.801861	-0.048995	36.071514
1.768000	0.001803	6.802263	-0.069436	36.070988
1.770000	0.001813	6.802610	-0.084171	36.070726
1.772000	0.001800	6.802870	-0.092349	36.070755
1.774000	0.001793	6.802986	-0.093935	36.071455
1.776000	0.001797	6.803333	-0.097795	36.070988
1.778000	0.001803	6.803666	-0.104432	36.070813
1.780000	0.001812	6.804082	-0.111184	36.070521
1.782000	0.001802	6.804531	-0.121634	36.070171
1.784000	0.001795	6.805055	-0.134644	36.070084
1.786000	0.001791	6.805529	-0.146450	36.069208
1.788000	0.001782	6.805992	-0.154509	36.069208
1.790000	0.001773	6.806390	-0.159713	36.069296
1.792000	0.001780	6.806748	-0.161208	36.069091
1.794000	0.001779	6.807229	-0.162992	36.068420
1.796000	0.001784	6.807743	-0.169385	36.068157
1.798000	0.001787	6.808072	-0.173694	36.068333
1.800000	0.001794	6.808397	-0.171625	36.068187
1.802000	0.001792	6.808835	-0.172394	36.068041
1.804000	0.001781	6.809229	-0.173299	36.068157
1.806000	0.001777	6.809735	-0.175441	36.067982
1.808000	0.001783	6.810043	-0.175012	36.067486
1.810000	0.001780	6.810394	-0.171612	36.067399
1.812000	0.001773	6.810770	-0.169734	36.066932
1.814000	0.001763	6.811110	-0.168266	36.066640
1.816000	0.001765	6.811533	-0.167867	36.066144
1.818000	0.001767	6.812076	-0.170916	36.066348
1.820000	0.001769	6.812499	-0.176532	36.066873
1.822000	0.001769	6.812846	-0.175760	36.066552
1.824000	0.001762	6.813229	-0.174623	36.065414
1.826000	0.001773	6.813425	-0.171816	36.065939
1.828000	0.001777	6.813700	-0.163310	36.065618
1.830000	0.001771	6.814174	-0.161040	36.065005
1.832000	0.001763	6.814680	-0.165342	36.064889
1.834000	0.001758	6.814785	-0.160693	36.065035
1.836000	0.001759	6.815024	-0.149074	36.064626
1.838000	0.001758	6.815356	-0.144596	36.064363
1.840000	0.001752	6.815638	-0.142346	36.063809
1.842000	0.001749	6.815986	-0.141742	36.064013
1.844000	0.001755	6.816156	-0.139634	36.063809
1.846000	0.001750	6.816376	-0.132828	36.063429
1.848000	0.001744	6.816535	-0.125530	36.063604
1.850000	0.001747	6.816727	-0.117106	36.062904
1.852000	0.001758	6.817092	-0.116489	36.062350
1.854000	0.001758	6.817237	-0.116513	36.062350
1.856000	0.001757	6.817270	-0.108758	36.062641
1.858000	0.001759	6.817342	-0.097597	36.062028
1.860000	0.001753	6.817584	-0.091845	36.061824
1.862000	0.001748	6.817729	-0.090508	36.061795
1.864000	0.001750	6.817798	-0.086590	36.061153
1.866000	0.001754	6.818058	-0.084806	36.060803
1.868000	0.001757	6.818232	-0.086304	36.060598
1.870000	0.001755	6.818098	-0.077717	36.060073
1.872000	0.001753	6.818102	-0.062277	36.059752
1.874000	0.001746	6.818199	-0.054662	36.059460
1.876000	0.001749	6.818413	-0.053885	36.059197
1.878000	0.001748	6.818420	-0.053582	36.059343
1.880000	0.001744	6.818344	-0.046854	36.059168
1.882000	0.001737	6.818333	-0.035443	36.058847
1.884000	0.001741	6.818525	-0.034177	36.058555
1.886000	0.001742	6.818651	-0.038923	36.058380
1.888000	0.001743	6.818666	-0.038652	36.057884
1.890000	0.001743	6.818514	-0.031806	36.057621
